airport_id,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst,timezone_name
1381,Flugplatz Punitz,Punitz-Guessing,Austria,,LOGG,47.14653,16.316843,950,1,E,Europe/Vienna
1382,Mauterndorf Airport,Mauterndorf,Austria,,LOSM,47.1324996948242,13.6969003677368,3642,1,E,Europe/Vienna
1383,Nötsch Im Gailtal Airport,Notsch Im Gailtal,Austria,,LOKN,46.5811004638672,13.6291999816895,1801,1,E,Europe/Vienna
1384,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,,LOIJ,47.5201,12.4497,2198,1,E,Europe/Vienna
1385,Šiauliai International Airport,Siauliai,Lithuania,SQQ,EYSA,55.8939018249512,23.3950004577637,443,2,E,Europe/Vilnius
1386,Barysiai Airport,Barysiai,Lithuania,HLJ,EYSB,56.0705986022949,23.5580997467041,270,2,E,Europe/Vilnius
1387,Kaunas International Airport,Kaunas,Lithuania,KUN,EYKA,54.9639015197754,24.0848007202148,256,2,E,Europe/Vilnius
1388,S. Darius and S. Girėnas Airfield,Kaunas,Lithuania,,EYKS,54.879799,23.8815,246,2,E,Europe/Vilnius
1389,Palanga International Airport,Palanga,Lithuania,PLQ,EYPA,55.973201751709,21.093900680542,33,2,E,Europe/Vilnius
1390,Vilnius International Airport,Vilnius,Lithuania,VNO,EYVI,54.634102,25.285801,648,2,E,Europe/Vilnius
1391,Panevėžys Air Base,Panevezys,Lithuania,PNV,EYPP,55.7294006347656,24.4608001708984,197,2,E,Europe/Vilnius
1392,Paluknys Airport,Paluknys,Lithuania,,EYVP,54.4848480224609,24.9873733520508,400,2,E,Europe/Vilnius
1393,Babice Airport,Warsaw,Poland,,EPBC,52.2685012817383,20.9109992980957,352,1,E,Europe/Warsaw
1394,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,EPGD,54.3776016235352,18.4661998748779,489,1,E,Europe/Warsaw
1395,Kraków John Paul II International Airport,Krakow,Poland,KRK,EPKK,50.077702,19.7848,791,1,E,Europe/Warsaw
1396,Muchowiec Airport,Katowice,Poland,,EPKM,50.2380981445313,19.034200668335,909,1,E,Europe/Warsaw
1397,Katowice International Airport,Katowice,Poland,KTW,EPKT,50.4743,19.08,995,1,E,Europe/Warsaw
1398,Mielec Airport,Mielec,Poland,,EPML,50.3222999572754,21.4620990753174,548,1,E,Europe/Warsaw
1399,Poznań-Ławica Airport,Poznan,Poland,POZ,EPPO,52.4210014343,16.8262996674,308,1,E,Europe/Warsaw
1400,Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,EPRZ,50.1100006104,22.0189990997,675,1,E,Europe/Warsaw
1401,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,EPSC,53.5847015381,14.9021997452,154,1,E,Europe/Warsaw
1402,Redzikowo Air Base,Slupsk,Poland,OSP,EPSK,54.4789009094238,17.1075000762939,217,1,E,Europe/Warsaw
1403,Swidwin Military Air Base,Shapaja,Poland,,EPSN,53.790599823,15.8262996674,385,1,E,Europe/Warsaw
1404,Warsaw Chopin Airport,Warsaw,Poland,WAW,EPWA,52.1656990051,20.9671001434,362,1,E,Europe/Warsaw
1405,Copernicus Wrocław Airport,Wroclaw,Poland,WRO,EPWR,51.1026992798,16.885799408,404,1,E,Europe/Warsaw
1406,Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG,EPZG,52.1385002136,15.7986001968,194,1,E,Europe/Warsaw
1407,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.0968017578,17.9776992798,235,1,E,Europe/Warsaw
1408,Łódź Władysław Reymont Airport,Lodz,Poland,LCJ,EPLL,51.7219009399,19.3980998993,604,1,E,Europe/Warsaw
1409,Szczecin-Dąbie Airport,Szczecin,Poland,,EPSD,53.3921012878418,14.6337995529175,3,1,E,Europe/Warsaw
1410,Bielsko Biala Airport,Bielsko-Biala,Poland,,EPBA,49.8050003051758,19.0018997192383,1319,1,E,Europe/Warsaw
1411,Lotnisko Korne,Koszalin,Poland,,EPKO,54.129583,17.844972,515,1,E,Europe/Warsaw
1412,Oksywie Military Air Base,Gdynia,Poland,QYD,EPOK,54.57970047,18.51720047,144,1,E,Europe/Warsaw
1413,Malbork Military Air Base,Malbork,Poland,,EPMB,54.0269012451,19.1341991425,16,1,E,Europe/Warsaw
1414,Lask Military Air Base,Lask,Poland,,EPLK,51.551700592,19.1791000366,633,1,E,Europe/Warsaw
1415,Miroslawiec Military Air Base,Miroslawiec,Poland,,EPMI,53.3950996399,16.0827999115,459,1,E,Europe/Warsaw
1416,Krzesiny Military Air Base,Poznan,Poland,,EPKS,52.3316993713,16.9664001465,265,1,E,Europe/Warsaw
1417,Radom Airport,RADOM,Poland,RDO,EPRA,51.3891983032,21.213300705,610,1,E,Europe/Warsaw
1418,Modlin Airport,Warsaw,Poland,WMI,EPMO,52.451099,20.6518,341,1,E,Europe/Warsaw
1419,Inowroclaw Military Air Base,Inowroclaw,Poland,,EPIR,52.8293991089,18.3306007385,259,1,E,Europe/Warsaw
1420,Pruszcz Gdanski Air Base,Pruszcz Gdansk,Poland,,EPPR,54.248001,18.6716,21,1,E,Europe/Warsaw
1421,Góraszka Airport,Goraszka,Poland,,EPGO,52.184440612793,21.2811107635498,361,1,E,Europe/Warsaw
1422,Lublin Airport,Lublin,Poland,LUZ,EPLB,51.240278,22.713611,633,1,E,Europe/Warsaw
1423,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,42.5614013671875,18.2681999206543,527,1,E,Europe/Zagreb
1424,Osijek-Čepin Airfield,Cepin,Croatia,,LDOC,45.5427778,18.6319444,299,1,E,Europe/Zagreb
1425,Osijek Airport,Osijek,Croatia,OSI,LDOS,45.4626998901367,18.8101997375488,290,1,E,Europe/Zagreb
1426,Pula Airport,Pula,Croatia,PUY,LDPL,44.8935012817383,13.9222002029419,274,1,E,Europe/Zagreb
1427,Grobnicko Polje Airport,Grobnik,Croatia,,LDRG,45.3795013427734,14.5038003921509,951,1,E,Europe/Zagreb
1428,Rijeka Airport,Rijeka,Croatia,RJK,LDRI,45.2168998718262,14.5703001022339,278,1,E,Europe/Zagreb
1429,Split Airport,Split,Croatia,SPU,LDSP,43.5388984680176,16.2980003356934,79,1,E,Europe/Zagreb
1430,Varaždin Airport,Varazdin,Croatia,,LDVA,46.2946472167969,16.3829326629639,548,1,E,Europe/Zagreb
1431,Zagreb Airport,Zagreb,Croatia,ZAG,LDZA,45.7429008484,16.0687999725,353,1,E,Europe/Zagreb
1432,Zadar Airport,Zadar,Croatia,ZAD,LDZD,44.108299,15.3467,289,1,E,Europe/Zagreb
1433,Udbina Air Base,Udbina,Croatia,,LDZU,44.5575981140137,15.7743997573853,2462,1,E,Europe/Zagreb
1434,Bol Airport,Brac,Croatia,BWK,LDSB,43.285701751709,16.6797008514404,1776,1,E,Europe/Zagreb
1435,Lošinj Island Airport,Mali Losinj,Croatia,LSZ,LDLO,44.5657997131,14.3930997849,151,1,E,Europe/Zagreb
1436,Les Eplatures Airport,Les Eplatures,Switzerland,,LSGC,47.0839004517,6.79284000397,3368,1,E,Europe/Zurich
1437,Saanen Airport,Saanen,Switzerland,,LSGK,46.4874992371,7.25083017349,3307,1,E,Europe/Zurich
1438,Sion Airport,Sion,Switzerland,SIR,LSGS,46.2196006775,7.32675981522,1585,1,E,Europe/Zurich
1439,Alpnach Air Base,Alpnach,Switzerland,,LSMA,46.943901,8.28417,1460,1,E,Europe/Zurich
1440,Dübendorf Air Base,Dubendorf,Switzerland,,LSMD,47.398601532,8.648229599,1470,1,E,Europe/Zurich
1441,Emmen Air Base,Emmen,Switzerland,EML,LSME,47.092444,8.305184,1400,1,E,Europe/Zurich
1442,Mollis Airport,Mollis,Switzerland,,LSMF,47.0788993835449,9.06482982635498,1485,1,E,Europe/Zurich
1443,Meiringen Airport,Meiringen,Switzerland,,LSMM,46.7433013916016,8.10999965667725,1895,1,E,Europe/Zurich
1444,Payerne Air Base,Payerne,Switzerland,,LSMP,46.8432,6.91506004333,1465,1,E,Europe/Zurich
1445,Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.0042991638,8.9105796814,915,1,E,Europe/Zurich
1446,Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.914100647,7.49714994431,1674,1,E,Europe/Zurich
1447,Grenchen Airport,Grenchen,Switzerland,ZHI,LSZG,47.181599,7.41719,1411,1,E,Europe/Zurich
1448,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416,1,E,Europe/Zurich
1449,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,LSZR,47.4850006104,9.56077003479,1306,1,E,Europe/Zurich
1450,Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.5340995788574,9.88411045074463,5600,1,E,Europe/Zurich
1451,La Côte Airport,Prangins,Switzerland,,LSGP,46.4063987731934,6.25805997848511,1352,1,E,Europe/Zurich
1452,Yverdon-les-Bains Airport,Yverdon-Les-Bains,Switzerland,,LSGY,46.7619018555,6.61332988739,1421,1,E,Europe/Zurich
1453,Raron Airport,Raron,Switzerland,,LSTA,46.3036003112793,7.82332992553711,2029,1,E,Europe/Zurich
1454,Amlikon Glider Airport,Amlikon,Switzerland,,LSPA,47.5741996765137,9.04749965667725,1371,1,E,Europe/Zurich
1455,Lommis Airfield,Lommis,Switzerland,,LSZT,47.524399,9.00306,1539,1,E,Europe/Zurich
1456,Triengen Airport,Triengen,Switzerland,,LSPN,47.2266998291016,8.07806015014648,1594,1,E,Europe/Zurich
1457,Lausanne-Blécherette Airport,Lausanne,Switzerland,QLS,LSGL,46.54529953,6.61667013168,2041,1,E,Europe/Zurich
1458,Speck-Fehraltorf Airport,Fehraltorf,Switzerland,,LSZK,47.3763999938965,8.75749969482422,1748,1,E,Europe/Zurich
1459,Locarno Airport,Locarno,Switzerland,ZJI,LSZL,46.1608009338,8.87860965729,650,1,E,Europe/Zurich
1460,Neuchatel Airport,Neuchatel,Switzerland,QNC,LSGN,46.9575004578,6.86471986771,1427,1,E,Europe/Zurich
1461,Biel-Kappelen Airport,Biel,Switzerland,,LSZP,47.0891990661621,7.28999996185303,1437,1,E,Europe/Zurich
1462,Birrfeld Airport,Birrfeld,Switzerland,,LSZF,47.4436,8.23361,1300,1,E,Europe/Zurich
1463,Interlaken Air Base,Interlaken,Switzerland,ZIN,LSMI,46.6766014,7.8790798,0,1,E,Europe/Zurich
1464,Ecuvillens Airport,Ecuvillens,Switzerland,,LSGE,46.7550010681152,7.07610988616943,2293,1,E,Europe/Zurich
1465,Wangen-Lachen Airport,Wangen-Lachen,Switzerland,,LSPV,47.2047,8.8675,1335,1,U,Europe/Zurich
1466,Courtelary Airport,Courtelary ,Switzerland,,LSZJ,47.1836013793945,7.09082984924316,2247,1,E,Europe/Zurich
1467,St Stephan Airport,St.Stephan,Switzerland,,LSTS,46.4973983764648,7.41256999969482,3304,1,E,Europe/Zurich
1468,Olten Airport,Olten,Switzerland,,LSPO,47.3443984985352,7.88944005966187,0,1,E,Europe/Zurich
1469,Buochs Airport,Buochs,Switzerland,BXO,LSZC,46.974444,8.396944,1475,1,E,Europe/Zurich
1470,Ambri Airport,Quinto,Switzerland,,LSPM,46.512501,8.68978,3241,1,E,Europe/Zurich
1471,Lodrino Air Base,Lodrino,Switzerland,,LSML,46.2958984375,8.99213027954102,0,1,E,Europe/Zurich
1472,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,,LSGR,46.6136016845703,7.67778015136719,2385,1,E,Europe/Zurich
